event_id,user_id,event_time,event_date,session_id,event_name,feature
E001182,U0063,2026-02-18 09:48:00,2026-02-18,U0063-010,lesson_started,
E000592,U0030,2026-02-18 09:50:00,2026-02-18,U0030-041,lesson_started,
E002263,U0116,2026-02-18 09:52:00,2026-02-18,U0116-035,session_started,
E001183,U0063,2026-02-18 09:53:00,2026-02-18,U0063-010,lesson_completed,
E002264,U0116,2026-02-18 09:55:00,2026-02-18,U0116-035,lesson_started,
E001724,U0089,2026-02-19 08:00:00,2026-02-19,,signed_up,
E002018,U0104,2026-02-19 08:00:00,2026-02-19,,signed_up,
E001184,U0063,2026-02-19 09:02:00,2026-02-19,U0063-011,session_started,
E001357,U0071,2026-02-19 09:03:00,2026-02-19,U0071-024,session_started,
E001185,U0063,2026-02-19 09:05:00,2026-02-19,U0063-011,lesson_started,
E001358,U0071,2026-02-19 09:06:00,2026-02-19,U0071-024,lesson_started,
E002019,U0104,2026-02-19 09:10:00,2026-02-19,U0104-000,session_started,
E002020,U0104,2026-02-19 09:13:00,2026-02-19,U0104-000,lesson_started,
E001186,U0063,2026-02-19 09:14:00,2026-02-19,U0063-011,project_shared,
E001187,U0063,2026-02-19 09:18:00,2026-02-19,U0063-011,feature_used,progress_tracker
E001359,U0071,2026-02-19 09:19:00,2026-02-19,U0071-024,feature_used,progress_tracker
E000136,U0007,2026-02-19 09:30:00,2026-02-19,U0007-007,session_started,
E000137,U0007,2026-02-19 09:32:00,2026-02-19,U0007-007,project_created,
E000521,U0027,2026-02-19 09:32:00,2026-02-19,U0027-006,session_started,
E000138,U0007,2026-02-19 09:33:00,2026-02-19,U0007-007,lesson_started,
E001725,U0089,2026-02-19 09:34:00,2026-02-19,U0089-000,session_started,
E000522,U0027,2026-02-19 09:35:00,2026-02-19,U0027-006,lesson_started,
E001726,U0089,2026-02-19 09:36:00,2026-02-19,U0089-000,project_created,
E001727,U0089,2026-02-19 09:37:00,2026-02-19,U0089-000,lesson_started,
E000139,U0007,2026-02-19 09:38:00,2026-02-19,U0007-007,lesson_completed,
E000544,U0028,2026-02-19 09:40:00,2026-02-19,U0028-037,session_started,
E002165,U0111,2026-02-19 09:42:00,2026-02-19,U0111-034,session_started,
E000545,U0028,2026-02-19 09:43:00,2026-02-19,U0028-037,lesson_started,
E002166,U0111,2026-02-19 09:45:00,2026-02-19,U0111-034,lesson_started,
E000140,U0007,2026-02-19 09:46:00,2026-02-19,U0007-007,feature_used,progress_tracker
E000523,U0027,2026-02-19 09:47:00,2026-02-19,U0027-006,feature_used,template_library
E000328,U0017,2026-02-19 09:48:00,2026-02-19,U0017-014,session_started,
E001728,U0089,2026-02-19 09:49:00,2026-02-19,U0089-000,feature_used,template_library
E001729,U0089,2026-02-19 09:50:00,2026-02-19,U0089-000,feature_used,progress_tracker
E000329,U0017,2026-02-19 09:51:00,2026-02-19,U0017-014,lesson_started,
E002005,U0103,2026-02-19 09:52:00,2026-02-19,U0103-010,session_started,
E000546,U0028,2026-02-19 09:55:00,2026-02-19,U0028-037,feature_used,template_library
E002006,U0103,2026-02-19 09:55:00,2026-02-19,U0103-010,lesson_started,
E002236,U0114,2026-02-19 09:56:00,2026-02-19,U0114-045,session_started,
E002237,U0114,2026-02-19 09:59:00,2026-02-19,U0114-045,lesson_started,
E002007,U0103,2026-02-19 10:00:00,2026-02-19,U0103-010,lesson_completed,
E000330,U0017,2026-02-19 10:03:00,2026-02-19,U0017-014,feature_used,template_library
E000331,U0017,2026-02-19 10:04:00,2026-02-19,U0017-014,feature_used,progress_tracker
E002238,U0114,2026-02-19 10:08:00,2026-02-19,U0114-045,project_shared,
E002239,U0114,2026-02-19 10:12:00,2026-02-19,U0114-045,feature_used,progress_tracker
E002292,U0119,2026-02-20 08:00:00,2026-02-20,,signed_up,
E002075,U0108,2026-02-20 09:01:00,2026-02-20,U0108-005,session_started,
E002076,U0108,2026-02-20 09:04:00,2026-02-20,U0108-005,lesson_started,
E001139,U0061,2026-02-20 09:05:00,2026-02-20,U0061-037,session_started,
E000389,U0019,2026-02-20 09:06:00,2026-02-20,U0019-030,session_started,
E001140,U0061,2026-02-20 09:08:00,2026-02-20,U0061-037,lesson_started,
E000390,U0019,2026-02-20 09:09:00,2026-02-20,U0019-030,lesson_started,
E002293,U0119,2026-02-20 09:11:00,2026-02-20,U0119-000,session_started,
E002294,U0119,2026-02-20 09:14:00,2026-02-20,U0119-000,lesson_started,
E002311,U0120,2026-02-20 09:14:00,2026-02-20,U0120-037,session_started,
E002077,U0108,2026-02-20 09:16:00,2026-02-20,U0108-005,feature_used,template_library
E002078,U0108,2026-02-20 09:17:00,2026-02-20,U0108-005,feature_used,progress_tracker
E002312,U0120,2026-02-20 09:17:00,2026-02-20,U0120-037,lesson_started,
E000919,U0051,2026-02-20 09:18:00,2026-02-20,U0051-018,session_started,
E001141,U0061,2026-02-20 09:20:00,2026-02-20,U0061-037,feature_used,template_library
E000391,U0019,2026-02-20 09:21:00,2026-02-20,U0019-030,feature_used,template_library
E000920,U0051,2026-02-20 09:21:00,2026-02-20,U0051-018,lesson_started,
E002313,U0120,2026-02-20 09:22:00,2026-02-20,U0120-037,lesson_completed,
E002295,U0119,2026-02-20 09:27:00,2026-02-20,U0119-000,feature_used,progress_tracker
E002314,U0120,2026-02-20 09:29:00,2026-02-20,U0120-037,feature_used,template_library
E002315,U0120,2026-02-20 09:30:00,2026-02-20,U0120-037,feature_used,progress_tracker
E000921,U0051,2026-02-20 09:33:00,2026-02-20,U0051-018,feature_used,template_library
E002110,U0109,2026-02-20 09:33:00,2026-02-20,U0109-007,session_started,
E002111,U0109,2026-02-20 09:36:00,2026-02-20,U0109-007,lesson_started,
E001332,U0070,2026-02-20 09:46:00,2026-02-20,U0070-030,session_started,
E001333,U0070,2026-02-20 09:49:00,2026-02-20,U0070-030,lesson_started,
E002112,U0109,2026-02-20 09:49:00,2026-02-20,U0109-007,feature_used,progress_tracker
E000645,U0033,2026-02-20 09:50:00,2026-02-20,U0033-039,session_started,
E000646,U0033,2026-02-20 09:53:00,2026-02-20,U0033-039,lesson_started,
E001334,U0070,2026-02-20 09:54:00,2026-02-20,U0070-030,lesson_completed,
E001335,U0070,2026-02-20 10:02:00,2026-02-20,U0070-030,feature_used,progress_tracker
E000184,U0009,2026-02-21 08:00:00,2026-02-21,,signed_up,
E000229,U0011,2026-02-21 08:00:00,2026-02-21,,signed_up,
E001149,U0062,2026-02-21 08:00:00,2026-02-21,,signed_up,
E001849,U0094,2026-02-21 08:00:00,2026-02-21,,signed_up,
E001150,U0062,2026-02-21 09:01:00,2026-02-21,U0062-000,session_started,
E000676,U0035,2026-02-21 09:03:00,2026-02-21,U0035-041,session_started,
E001151,U0062,2026-02-21 09:04:00,2026-02-21,U0062-000,lesson_started,
E000677,U0035,2026-02-21 09:06:00,2026-02-21,U0035-041,lesson_started,
E000813,U0044,2026-02-21 09:07:00,2026-02-21,U0044-027,session_started,
E001850,U0094,2026-02-21 09:07:00,2026-02-21,U0094-000,session_started,
E001368,U0072,2026-02-21 09:09:00,2026-02-21,U0072-016,session_started,
E000814,U0044,2026-02-21 09:10:00,2026-02-21,U0044-027,lesson_started,
E001851,U0094,2026-02-21 09:10:00,2026-02-21,U0094-000,lesson_started,
E001369,U0072,2026-02-21 09:11:00,2026-02-21,U0072-016,project_created,
E001984,U0102,2026-02-21 09:11:00,2026-02-21,U0102-027,session_started,
E001370,U0072,2026-02-21 09:12:00,2026-02-21,U0072-016,lesson_started,
E001985,U0102,2026-02-21 09:14:00,2026-02-21,U0102-027,lesson_started,
E000034,U0003,2026-02-21 09:15:00,2026-02-21,U0003-041,session_started,
E001152,U0062,2026-02-21 09:16:00,2026-02-21,U0062-000,feature_used,template_library
E001153,U0062,2026-02-21 09:17:00,2026-02-21,U0062-000,feature_used,progress_tracker
E000035,U0003,2026-02-21 09:18:00,2026-02-21,U0003-041,lesson_started,
E002240,U0114,2026-02-21 09:21:00,2026-02-21,U0114-047,session_started,
E000815,U0044,2026-02-21 09:22:00,2026-02-21,U0044-027,feature_used,template_library
E001955,U0100,2026-02-21 09:22:00,2026-02-21,U0100-011,session_started,
E001852,U0094,2026-02-21 09:23:00,2026-02-21,U0094-000,feature_used,progress_tracker
E000816,U0044,2026-02-21 09:24:00,2026-02-21,U0044-027,feature_used,collaboration
E001371,U0072,2026-02-21 09:24:00,2026-02-21,U0072-016,feature_used,template_library
E002241,U0114,2026-02-21 09:24:00,2026-02-21,U0114-047,lesson_started,
E001956,U0100,2026-02-21 09:25:00,2026-02-21,U0100-011,lesson_started,
E001986,U0102,2026-02-21 09:26:00,2026-02-21,U0102-027,feature_used,template_library
E000230,U0011,2026-02-21 09:27:00,2026-02-21,U0011-000,session_started,
E002167,U0111,2026-02-21 09:27:00,2026-02-21,U0111-036,session_started,
E001987,U0102,2026-02-21 09:28:00,2026-02-21,U0102-027,feature_used,collaboration
E002242,U0114,2026-02-21 09:29:00,2026-02-21,U0114-047,lesson_completed,
E000185,U0009,2026-02-21 09:30:00,2026-02-21,U0009-000,session_started,
E000231,U0011,2026-02-21 09:30:00,2026-02-21,U0011-000,lesson_started,
E001957,U0100,2026-02-21 09:30:00,2026-02-21,U0100-011,lesson_completed,
E002168,U0111,2026-02-21 09:30:00,2026-02-21,U0111-036,lesson_started,
E000186,U0009,2026-02-21 09:33:00,2026-02-21,U0009-000,lesson_started,
E002243,U0114,2026-02-21 09:36:00,2026-02-21,U0114-047,feature_used,template_library
E002244,U0114,2026-02-21 09:37:00,2026-02-21,U0114-047,feature_used,progress_tracker
E002316,U0120,2026-02-21 09:37:00,2026-02-21,U0120-038,session_started,
E002317,U0120,2026-02-21 09:40:00,2026-02-21,U0120-038,lesson_started,
E000232,U0011,2026-02-21 09:42:00,2026-02-21,U0011-000,feature_used,template_library
E002169,U0111,2026-02-21 09:42:00,2026-02-21,U0111-036,feature_used,template_library
E002170,U0111,2026-02-21 09:43:00,2026-02-21,U0111-036,feature_used,progress_tracker
E002296,U0119,2026-02-21 09:43:00,2026-02-21,U0119-001,session_started,
E001485,U0079,2026-02-21 09:45:00,2026-02-21,U0079-041,session_started,
E002318,U0120,2026-02-21 09:45:00,2026-02-21,U0120-038,lesson_completed,
E002297,U0119,2026-02-21 09:46:00,2026-02-21,U0119-001,lesson_started,
E001486,U0079,2026-02-21 09:48:00,2026-02-21,U0079-041,lesson_started,
E001487,U0079,2026-02-21 09:53:00,2026-02-21,U0079-041,lesson_completed,
E001488,U0079,2026-02-21 10:00:00,2026-02-21,U0079-041,feature_used,template_library
E000755,U0041,2026-02-22 08:00:00,2026-02-22,,signed_up,
E001270,U0068,2026-02-22 08:00:00,2026-02-22,,signed_up,
E002137,U0110,2026-02-22 08:00:00,2026-02-22,,signed_up,
E001406,U0074,2026-02-22 09:00:00,2026-02-22,U0074-022,session_started,
E001407,U0074,2026-02-22 09:03:00,2026-02-22,U0074-022,lesson_started,
E002138,U0110,2026-02-22 09:08:00,2026-02-22,U0110-000,session_started,
E002139,U0110,2026-02-22 09:11:00,2026-02-22,U0110-000,lesson_started,
E000247,U0012,2026-02-22 09:16:00,2026-02-22,U0012-010,session_started,
E000678,U0035,2026-02-22 09:18:00,2026-02-22,U0035-042,session_started,
E000248,U0012,2026-02-22 09:19:00,2026-02-22,U0012-010,lesson_started,
E001271,U0068,2026-02-22 09:19:00,2026-02-22,U0068-000,session_started,
E000172,U0008,2026-02-22 09:20:00,2026-02-22,U0008-048,session_started,
E000679,U0035,2026-02-22 09:21:00,2026-02-22,U0035-042,lesson_started,
E001272,U0068,2026-02-22 09:21:00,2026-02-22,U0068-000,project_created,
E001273,U0068,2026-02-22 09:22:00,2026-02-22,U0068-000,lesson_started,
E000173,U0008,2026-02-22 09:23:00,2026-02-22,U0008-048,lesson_started,
E002140,U0110,2026-02-22 09:23:00,2026-02-22,U0110-000,feature_used,template_library
E000249,U0012,2026-02-22 09:24:00,2026-02-22,U0012-010,lesson_completed,
E002141,U0110,2026-02-22 09:25:00,2026-02-22,U0110-000,feature_used,collaboration
E001274,U0068,2026-02-22 09:27:00,2026-02-22,U0068-000,lesson_completed,
E000250,U0012,2026-02-22 09:32:00,2026-02-22,U0012-010,feature_used,progress_tracker
E000174,U0008,2026-02-22 09:35:00,2026-02-22,U0008-048,feature_used,template_library
E000680,U0035,2026-02-22 09:35:00,2026-02-22,U0035-042,feature_used,collaboration
E000175,U0008,2026-02-22 09:37:00,2026-02-22,U0008-048,feature_used,collaboration
E000756,U0041,2026-02-22 09:37:00,2026-02-22,U0041-000,session_started,
E000757,U0041,2026-02-22 09:39:00,2026-02-22,U0041-000,project_created,
E000758,U0041,2026-02-22 09:40:00,2026-02-22,U0041-000,lesson_started,
E000759,U0041,2026-02-22 09:45:00,2026-02-22,U0041-000,lesson_completed,
E000760,U0041,2026-02-22 09:53:00,2026-02-22,U0041-000,feature_used,progress_tracker
E000187,U0009,2026-02-22 09:59:00,2026-02-22,U0009-001,session_started,
E000188,U0009,2026-02-22 10:01:00,2026-02-22,U0009-001,project_created,
E000189,U0009,2026-02-22 10:02:00,2026-02-22,U0009-001,lesson_started,
E000190,U0009,2026-02-22 10:07:00,2026-02-22,U0009-001,lesson_completed,
E000191,U0009,2026-02-22 10:11:00,2026-02-22,U0009-001,project_shared,
E000192,U0009,2026-02-22 10:14:00,2026-02-22,U0009-001,feature_used,template_library
E000688,U0036,2026-02-23 08:00:00,2026-02-23,,signed_up,
E001538,U0082,2026-02-23 08:00:00,2026-02-23,,signed_up,
E002048,U0107,2026-02-23 08:00:00,2026-02-23,,signed_up,
E002245,U0115,2026-02-23 08:00:00,2026-02-23,,signed_up,
E002049,U0107,2026-02-23 09:02:00,2026-02-23,U0107-000,session_started,
E000689,U0036,2026-02-23 09:03:00,2026-02-23,U0036-000,session_started,
E002050,U0107,2026-02-23 09:04:00,2026-02-23,U0107-000,project_created,
E002051,U0107,2026-02-23 09:05:00,2026-02-23,U0107-000,lesson_started,
E000690,U0036,2026-02-23 09:06:00,2026-02-23,U0036-000,lesson_started,
E001539,U0082,2026-02-23 09:09:00,2026-02-23,U0082-000,session_started,
E001524,U0081,2026-02-23 09:11:00,2026-02-23,U0081-005,session_started,
E001540,U0082,2026-02-23 09:12:00,2026-02-23,U0082-000,lesson_started,
E001525,U0081,2026-02-23 09:13:00,2026-02-23,U0081-005,project_created,
E001526,U0081,2026-02-23 09:14:00,2026-02-23,U0081-005,lesson_started,
E002052,U0107,2026-02-23 09:17:00,2026-02-23,U0107-000,feature_used,template_library
E000691,U0036,2026-02-23 09:18:00,2026-02-23,U0036-000,feature_used,template_library
E002053,U0107,2026-02-23 09:18:00,2026-02-23,U0107-000,feature_used,progress_tracker
E001527,U0081,2026-02-23 09:19:00,2026-02-23,U0081-005,lesson_completed,
E002246,U0115,2026-02-23 09:19:00,2026-02-23,U0115-000,session_started,
E002247,U0115,2026-02-23 09:21:00,2026-02-23,U0115-000,project_created,
E000283,U0014,2026-02-23 09:22:00,2026-02-23,U0014-005,session_started,
E002248,U0115,2026-02-23 09:22:00,2026-02-23,U0115-000,lesson_started,
E001541,U0082,2026-02-23 09:24:00,2026-02-23,U0082-000,feature_used,template_library
E000284,U0014,2026-02-23 09:25:00,2026-02-23,U0014-005,lesson_started,
E002249,U0115,2026-02-23 09:27:00,2026-02-23,U0115-000,lesson_completed,
E000488,U0025,2026-02-23 09:30:00,2026-02-23,U0025-020,session_started,
E000489,U0025,2026-02-23 09:33:00,2026-02-23,U0025-020,lesson_started,
E000285,U0014,2026-02-23 09:37:00,2026-02-23,U0014-005,feature_used,template_library
E000490,U0025,2026-02-23 09:38:00,2026-02-23,U0025-020,lesson_completed,
E000233,U0011,2026-02-23 09:39:00,2026-02-23,U0011-002,session_started,
E000234,U0011,2026-02-23 09:42:00,2026-02-23,U0011-002,lesson_started,
E000337,U0018,2026-02-24 08:00:00,2026-02-24,,signed_up,
E001897,U0097,2026-02-24 08:00:00,2026-02-24,,signed_up,
E001898,U0097,2026-02-24 09:10:00,2026-02-24,U0097-000,session_started,
E001899,U0097,2026-02-24 09:12:00,2026-02-24,U0097-000,project_created,
E001900,U0097,2026-02-24 09:13:00,2026-02-24,U0097-000,lesson_started,
E000338,U0018,2026-02-24 09:14:00,2026-02-24,U0018-000,session_started,
E000339,U0018,2026-02-24 09:16:00,2026-02-24,U0018-000,project_created,
E000340,U0018,2026-02-24 09:17:00,2026-02-24,U0018-000,lesson_started,
E001901,U0097,2026-02-24 09:18:00,2026-02-24,U0097-000,lesson_completed,
E000341,U0018,2026-02-24 09:29:00,2026-02-24,U0018-000,feature_used,template_library
E000342,U0018,2026-02-24 09:30:00,2026-02-24,U0018-000,feature_used,progress_tracker
E002171,U0111,2026-02-24 09:37:00,2026-02-24,U0111-039,session_started,
E001853,U0094,2026-02-24 09:39:00,2026-02-24,U0094-003,session_started,
E002172,U0111,2026-02-24 09:40:00,2026-02-24,U0111-039,lesson_started,
E001652,U0086,2026-02-24 09:41:00,2026-02-24,U0086-049,session_started,
E002079,U0108,2026-02-24 09:41:00,2026-02-24,U0108-009,session_started,
E001708,U0088,2026-02-24 09:42:00,2026-02-24,U0088-018,session_started,
E001854,U0094,2026-02-24 09:42:00,2026-02-24,U0094-003,lesson_started,
E001653,U0086,2026-02-24 09:44:00,2026-02-24,U0086-049,lesson_started,
E002080,U0108,2026-02-24 09:44:00,2026-02-24,U0108-009,lesson_started,
E001709,U0088,2026-02-24 09:45:00,2026-02-24,U0088-018,lesson_started,
E002173,U0111,2026-02-24 09:45:00,2026-02-24,U0111-039,lesson_completed,
E002081,U0108,2026-02-24 09:49:00,2026-02-24,U0108-009,lesson_completed,
E001710,U0088,2026-02-24 09:50:00,2026-02-24,U0088-018,lesson_completed,
E002082,U0108,2026-02-24 09:53:00,2026-02-24,U0108-009,project_shared,
E001855,U0094,2026-02-24 09:55:00,2026-02-24,U0094-003,feature_used,progress_tracker
E001099,U0060,2026-02-24 09:57:00,2026-02-24,U0060-047,session_started,
E001654,U0086,2026-02-24 09:57:00,2026-02-24,U0086-049,feature_used,progress_tracker
E002083,U0108,2026-02-24 09:57:00,2026-02-24,U0108-009,feature_used,progress_tracker
E001100,U0060,2026-02-24 10:00:00,2026-02-24,U0060-047,lesson_started,
E001101,U0060,2026-02-24 10:05:00,2026-02-24,U0060-047,lesson_completed,
E000697,U0037,2026-02-25 08:00:00,2026-02-25,,signed_up,
E000826,U0045,2026-02-25 08:00:00,2026-02-25,,signed_up,
E000853,U0047,2026-02-25 08:00:00,2026-02-25,,signed_up,
E001287,U0069,2026-02-25 08:00:00,2026-02-25,,signed_up,
E001967,U0101,2026-02-25 08:00:00,2026-02-25,,signed_up,
E000698,U0037,2026-02-25 09:01:00,2026-02-25,U0037-000,session_started,
E000699,U0037,2026-02-25 09:04:00,2026-02-25,U0037-000,lesson_started,
E000176,U0008,2026-02-25 09:06:00,2026-02-25,U0008-051,session_started,
E001032,U0057,2026-02-25 09:07:00,2026-02-25,U0057-045,session_started,
E001288,U0069,2026-02-25 09:07:00,2026-02-25,U0069-000,session_started,
E000177,U0008,2026-02-25 09:09:00,2026-02-25,U0008-051,lesson_started,
E001289,U0069,2026-02-25 09:09:00,2026-02-25,U0069-000,project_created,
E001033,U0057,2026-02-25 09:10:00,2026-02-25,U0057-045,lesson_started,
E001290,U0069,2026-02-25 09:10:00,2026-02-25,U0069-000,lesson_started,
E000178,U0008,2026-02-25 09:14:00,2026-02-25,U0008-051,lesson_completed,
E001034,U0057,2026-02-25 09:15:00,2026-02-25,U0057-045,lesson_completed,
E001291,U0069,2026-02-25 09:15:00,2026-02-25,U0069-000,lesson_completed,
E000267,U0013,2026-02-25 09:16:00,2026-02-25,U0013-036,session_started,
E000700,U0037,2026-02-25 09:16:00,2026-02-25,U0037-000,feature_used,template_library
E000701,U0037,2026-02-25 09:17:00,2026-02-25,U0037-000,feature_used,progress_tracker
E001968,U0101,2026-02-25 09:18:00,2026-02-25,U0101-000,session_started,
E000268,U0013,2026-02-25 09:19:00,2026-02-25,U0013-036,lesson_started,
E000179,U0008,2026-02-25 09:21:00,2026-02-25,U0008-051,feature_used,template_library
E001969,U0101,2026-02-25 09:21:00,2026-02-25,U0101-000,lesson_started,
E001035,U0057,2026-02-25 09:22:00,2026-02-25,U0057-045,feature_used,template_library
E001036,U0057,2026-02-25 09:23:00,2026-02-25,U0057-045,feature_used,progress_tracker
E001447,U0078,2026-02-25 09:32:00,2026-02-25,U0078-014,session_started,
E000006,U0001,2026-02-25 09:33:00,2026-02-25,U0001-009,session_started,
E000854,U0047,2026-02-25 09:33:00,2026-02-25,U0047-000,session_started,
E001856,U0094,2026-02-25 09:33:00,2026-02-25,U0094-004,session_started,
E002084,U0108,2026-02-25 09:33:00,2026-02-25,U0108-010,session_started,
E000855,U0047,2026-02-25 09:35:00,2026-02-25,U0047-000,project_created,
E001448,U0078,2026-02-25 09:35:00,2026-02-25,U0078-014,lesson_started,
E001857,U0094,2026-02-25 09:35:00,2026-02-25,U0094-004,project_created,
E000007,U0001,2026-02-25 09:36:00,2026-02-25,U0001-009,lesson_started,
E000856,U0047,2026-02-25 09:36:00,2026-02-25,U0047-000,lesson_started,
E001858,U0094,2026-02-25 09:36:00,2026-02-25,U0094-004,lesson_started,
E002085,U0108,2026-02-25 09:36:00,2026-02-25,U0108-010,lesson_started,
E002174,U0111,2026-02-25 09:37:00,2026-02-25,U0111-040,session_started,
E002175,U0111,2026-02-25 09:40:00,2026-02-25,U0111-040,lesson_started,
E002086,U0108,2026-02-25 09:41:00,2026-02-25,U0108-010,lesson_completed,
E001275,U0068,2026-02-25 09:44:00,2026-02-25,U0068-003,session_started,
E001276,U0068,2026-02-25 09:47:00,2026-02-25,U0068-003,lesson_started,
E000008,U0001,2026-02-25 09:48:00,2026-02-25,U0001-009,feature_used,template_library
E000827,U0045,2026-02-25 09:48:00,2026-02-25,U0045-000,session_started,
E000857,U0047,2026-02-25 09:48:00,2026-02-25,U0047-000,feature_used,template_library
E002087,U0108,2026-02-25 09:48:00,2026-02-25,U0108-010,feature_used,template_library
E000828,U0045,2026-02-25 09:51:00,2026-02-25,U0045-000,lesson_started,
E001277,U0068,2026-02-25 09:52:00,2026-02-25,U0068-003,lesson_completed,
E002176,U0111,2026-02-25 09:52:00,2026-02-25,U0111-040,feature_used,template_library
E001278,U0068,2026-02-25 09:59:00,2026-02-25,U0068-003,feature_used,template_library
E000829,U0045,2026-02-25 10:05:00,2026-02-25,U0045-000,feature_used,collaboration
E002024,U0105,2026-02-26 08:00:00,2026-02-26,,signed_up,
E002025,U0105,2026-02-26 09:12:00,2026-02-26,U0105-000,session_started,
E002026,U0105,2026-02-26 09:15:00,2026-02-26,U0105-000,lesson_started,
E001777,U0091,2026-02-26 09:18:00,2026-02-26,U0091-033,session_started,
E000593,U0030,2026-02-26 09:20:00,2026-02-26,U0030-049,session_started,
E001778,U0091,2026-02-26 09:20:00,2026-02-26,U0091-033,project_created,
E001779,U0091,2026-02-26 09:21:00,2026-02-26,U0091-033,lesson_started,
E000180,U0008,2026-02-26 09:22:00,2026-02-26,U0008-052,session_started,
E000594,U0030,2026-02-26 09:23:00,2026-02-26,U0030-049,lesson_started,
E000761,U0041,2026-02-26 09:24:00,2026-02-26,U0041-004,session_started,
E000181,U0008,2026-02-26 09:25:00,2026-02-26,U0008-052,lesson_started,
E000762,U0041,2026-02-26 09:27:00,2026-02-26,U0041-004,lesson_started,
E002027,U0105,2026-02-26 09:27:00,2026-02-26,U0105-000,feature_used,template_library
E000595,U0030,2026-02-26 09:35:00,2026-02-26,U0030-049,feature_used,template_library
E002177,U0111,2026-02-26 09:36:00,2026-02-26,U0111-041,session_started,
E000182,U0008,2026-02-26 09:37:00,2026-02-26,U0008-052,feature_used,template_library
E000183,U0008,2026-02-26 09:38:00,2026-02-26,U0008-052,feature_used,progress_tracker
E002178,U0111,2026-02-26 09:39:00,2026-02-26,U0111-041,lesson_started,
E000763,U0041,2026-02-26 09:40:00,2026-02-26,U0041-004,feature_used,progress_tracker
E002179,U0111,2026-02-26 09:48:00,2026-02-26,U0111-041,project_shared,
E002180,U0111,2026-02-26 09:52:00,2026-02-26,U0111-041,feature_used,progress_tracker
E001292,U0069,2026-02-26 09:56:00,2026-02-26,U0069-001,session_started,
E000440,U0022,2026-02-26 09:59:00,2026-02-26,U0022-023,session_started,
E000547,U0028,2026-02-26 09:59:00,2026-02-26,U0028-044,session_started,
E001293,U0069,2026-02-26 09:59:00,2026-02-26,U0069-001,lesson_started,
E000441,U0022,2026-02-26 10:02:00,2026-02-26,U0022-023,lesson_started,
E000548,U0028,2026-02-26 10:02:00,2026-02-26,U0028-044,lesson_started,
E001294,U0069,2026-02-26 10:04:00,2026-02-26,U0069-001,lesson_completed,
E001295,U0069,2026-02-26 10:12:00,2026-02-26,U0069-001,feature_used,progress_tracker
E000442,U0022,2026-02-26 10:14:00,2026-02-26,U0022-023,feature_used,template_library
E000549,U0028,2026-02-26 10:15:00,2026-02-26,U0028-044,feature_used,progress_tracker
E001379,U0073,2026-02-27 08:00:00,2026-02-27,,signed_up,
E001415,U0076,2026-02-27 08:00:00,2026-02-27,,signed_up,
E002054,U0107,2026-02-27 09:14:00,2026-02-27,U0107-004,session_started,
E001267,U0067,2026-02-27 09:15:00,2026-02-27,U0067-049,session_started,
E002021,U0104,2026-02-27 09:16:00,2026-02-27,U0104-008,session_started,
E002055,U0107,2026-02-27 09:17:00,2026-02-27,U0107-004,lesson_started,
E001268,U0067,2026-02-27 09:18:00,2026-02-27,U0067-049,lesson_started,
E002022,U0104,2026-02-27 09:19:00,2026-02-27,U0104-008,lesson_started,
E000491,U0025,2026-02-27 09:21:00,2026-02-27,U0025-024,session_started,
E001416,U0076,2026-02-27 09:21:00,2026-02-27,U0076-000,session_started,
E001417,U0076,2026-02-27 09:23:00,2026-02-27,U0076-000,project_created,
E000492,U0025,2026-02-27 09:24:00,2026-02-27,U0025-024,lesson_started,
E001418,U0076,2026-02-27 09:24:00,2026-02-27,U0076-000,lesson_started,
E001154,U0062,2026-02-27 09:29:00,2026-02-27,U0062-006,session_started,
E001269,U0067,2026-02-27 09:31:00,2026-02-27,U0067-049,feature_used,progress_tracker
E001155,U0062,2026-02-27 09:32:00,2026-02-27,U0062-006,lesson_started,
E002023,U0104,2026-02-27 09:32:00,2026-02-27,U0104-008,feature_used,progress_tracker
E000887,U0049,2026-02-27 09:35:00,2026-02-27,U0049-025,session_started,
E001419,U0076,2026-02-27 09:36:00,2026-02-27,U0076-000,feature_used,template_library
E001420,U0076,2026-02-27 09:37:00,2026-02-27,U0076-000,feature_used,progress_tracker
E000493,U0025,2026-02-27 09:38:00,2026-02-27,U0025-024,feature_used,collaboration
E000888,U0049,2026-02-27 09:38:00,2026-02-27,U0049-025,lesson_started,
E001421,U0076,2026-02-27 09:38:00,2026-02-27,U0076-000,feature_used,collaboration
E001156,U0062,2026-02-27 09:45:00,2026-02-27,U0062-006,feature_used,progress_tracker
E000251,U0012,2026-02-27 09:47:00,2026-02-27,U0012-015,session_started,
E000252,U0012,2026-02-27 09:50:00,2026-02-27,U0012-015,lesson_started,
E000141,U0007,2026-02-27 09:51:00,2026-02-27,U0007-015,session_started,
E000889,U0049,2026-02-27 09:51:00,2026-02-27,U0049-025,feature_used,progress_tracker
E000142,U0007,2026-02-27 09:54:00,2026-02-27,U0007-015,lesson_started,
E000253,U0012,2026-02-27 09:55:00,2026-02-27,U0012-015,lesson_completed,
E001279,U0068,2026-02-27 09:57:00,2026-02-27,U0068-005,session_started,
E001380,U0073,2026-02-27 09:59:00,2026-02-27,U0073-000,session_started,
E001280,U0068,2026-02-27 10:00:00,2026-02-27,U0068-005,lesson_started,
